,Season,Team_footywire,Player,SC_footywire,season_team_name_id,Player ID,Year,Team_fanfooty,Full Name,SC_fanfooty,fuzzy_match_name,fuzzy_season_team_name
783,2018,Collingwood,Brayden Maynard,74.36363636363636,2018_Collingwood_Brayden Maynard,992010.0,2018.0,Collingwood,Brayden Maynard,74.36363636363636,,
784,2019,Collingwood,Brayden Maynard,80.92307692307692,2019_Collingwood_Brayden Maynard,992010.0,2019.0,Collingwood,Brayden Maynard,82.08333333333333,,
785,2018,Collingwood,Brayden Sier,77.0,2018_Collingwood_Brayden Sier,1003029.0,2018.0,Collingwood,Brayden Sier,77.0,,
786,2019,Collingwood,Brayden Sier,49.666666666666664,2019_Collingwood_Brayden Sier,1003029.0,2019.0,Collingwood,Brayden Sier,49.666666666666664,,
787,2017,North Melbourne,Braydon Preuss,63.125,2017_North Melbourne_Braydon Preuss,992644.0,2017.0,North Melbourne,Braydon Preuss,63.125,,
788,2019,Melbourne,Braydon Preuss,68.5,2019_Melbourne_Braydon Preuss,992644.0,2019.0,Melbourne,Braydon Preuss,67.42857142857143,,
789,2010,Brisbane,Brendan Fevola,43.0,2010_Brisbane_Brendan Fevola,990022.0,2010.0,Brisbane,Brendan Fevola,48.07142857142857,,
790,2012,Essendon,Brendan Lee,76.5,2012_Essendon_Brendan Lee,260004.0,2012.0,Essendon,Brendan Lee,76.5,,
791,2010,Hawthorn,Brendan Whitecross,48.733333333333334,2010_Hawthorn_Brendan Whitecross,261386.0,2010.0,Hawthorn,Brendan Whitecross,51.1875,,
792,2011,Hawthorn,Brendan Whitecross,69.85714285714286,2011_Hawthorn_Brendan Whitecross,261386.0,2011.0,Hawthorn,Brendan Whitecross,69.85714285714286,,
793,2012,Hawthorn,Brendan Whitecross,80.9090909090909,2012_Hawthorn_Brendan Whitecross,261386.0,2012.0,Hawthorn,Brendan Whitecross,80.9090909090909,,
794,2013,Hawthorn,Brendan Whitecross,62.25,2013_Hawthorn_Brendan Whitecross,261386.0,2013.0,Hawthorn,Brendan Whitecross,62.25,,
795,2015,Hawthorn,Brendan Whitecross,36.75,2015_Hawthorn_Brendan Whitecross,261386.0,2015.0,Hawthorn,Brendan Whitecross,36.75,,
796,2016,Hawthorn,Brendan Whitecross,74.77777777777777,2016_Hawthorn_Brendan Whitecross,261386.0,2016.0,Hawthorn,Brendan Whitecross,74.55555555555556,,
797,2017,Hawthorn,Brendan Whitecross,57.5,2017_Hawthorn_Brendan Whitecross,261386.0,2017.0,Hawthorn,Brendan Whitecross,57.5,,
798,2018,Hawthorn,Brendan Whitecross,56.0,2018_Hawthorn_Brendan Whitecross,261386.0,2018.0,Hawthorn,Brendan Whitecross,56.0,,
799,2015,Port Adelaide,Brendon Ah Chee,61.90909090909091,2015_Port Adelaide_Brendon Ah Chee,291947.0,2015.0,Port Adelaide,Brendon Ah Chee,61.90909090909091,,
800,2016,Port Adelaide,Brendon Ah Chee,64.72727272727273,2016_Port Adelaide_Brendon Ah Chee,291947.0,2016.0,Port Adelaide,Brendon Ah Chee,64.63636363636364,,
801,2017,Port Adelaide,Brendon Ah Chee,58.0,2017_Port Adelaide_Brendon Ah Chee,291947.0,2017.0,Port Adelaide,Brendon Ah Chee,58.0,,
802,2018,West Coast,Brendon Ah Chee,64.25,2018_West Coast_Brendon Ah Chee,291947.0,2018.0,West Coast,Brendon Ah Chee,64.25,,
803,2019,West Coast,Brendon Ah Chee,70.0,2019_West Coast_Brendon Ah Chee,291947.0,2019.0,West Coast,Brendon Ah Chee,70.0,,
804,2010,St Kilda,Brendon Goddard,131.33333333333334,2010_St Kilda_Brendon Goddard,230084.0,2010.0,St Kilda,Brendon Goddard,132.27272727272728,,
805,2011,St Kilda,Brendon Goddard,107.26086956521739,2011_St Kilda_Brendon Goddard,230084.0,2011.0,St Kilda,Brendon Goddard,107.26086956521739,,
806,2012,St Kilda,Brendon Goddard,101.2,2012_St Kilda_Brendon Goddard,230084.0,2012.0,St Kilda,Brendon Goddard,101.2,,
807,2013,Essendon,Brendon Goddard,106.0909090909091,2013_Essendon_Brendon Goddard,230084.0,2013.0,Essendon,Brendon Goddard,106.0909090909091,,
808,2014,Essendon,Brendon Goddard,101.75,2014_Essendon_Brendon Goddard,230084.0,2014.0,Essendon,Brendon Goddard,101.75,,
809,2015,Essendon,Brendon Goddard,97.22727272727273,2015_Essendon_Brendon Goddard,230084.0,2015.0,Essendon,Brendon Goddard,96.68181818181819,,
810,2016,Essendon,Brendon Goddard,97.8,2016_Essendon_Brendon Goddard,230084.0,2016.0,Essendon,Brendon Goddard,97.5,,
811,2017,Essendon,Brendon Goddard,97.26086956521739,2017_Essendon_Brendon Goddard,230084.0,2017.0,Essendon,Brendon Goddard,97.26086956521739,,
812,2018,Essendon,Brendon Goddard,78.5,2018_Essendon_Brendon Goddard,230084.0,2018.0,Essendon,Brendon Goddard,78.5,,
813,2017,Fremantle,Brennan Cox,51.7,2017_Fremantle_Brennan Cox,997033.0,2017.0,Fremantle,Brennan Cox,51.7,,
814,2018,Fremantle,Brennan Cox,64.4375,2018_Fremantle_Brennan Cox,997033.0,2018.0,Fremantle,Brennan Cox,64.4375,,
815,2019,Fremantle,Brennan Cox,56.25,2019_Fremantle_Brennan Cox,997033.0,2019.0,Fremantle,Brennan Cox,56.125,,
816,2010,Western Bulldogs,Brennan Stack,49.0,2010_Western Bulldogs_Brennan Stack,260965.0,2010.0,Western Bulldogs,Brennan Stack,49.875,,
817,2011,Western Bulldogs,Brennan Stack,54.5,2011_Western Bulldogs_Brennan Stack,260965.0,2011.0,Western Bulldogs,Brennan Stack,54.5,,
818,2018,GWS,Brent Daniels,50.42857142857143,2018_GWS_Brent Daniels,1002251.0,2018.0,GWS,Brent Daniels,50.42857142857143,,
819,2019,GWS,Brent Daniels,64.32142857142857,2019_GWS_Brent Daniels,1002251.0,2019.0,GWS,Brent Daniels,65.53846153846153,,
820,2010,Hawthorn,Brent Guerra,83.3157894736842,2010_Hawthorn_Brent Guerra,200060.0,2010.0,Hawthorn,Brent Guerra,83.1,,
821,2011,Hawthorn,Brent Guerra,75.9090909090909,2011_Hawthorn_Brent Guerra,200060.0,2011.0,Hawthorn,Brent Guerra,75.9090909090909,,
822,2012,Hawthorn,Brent Guerra,82.26315789473684,2012_Hawthorn_Brent Guerra,200060.0,2012.0,Hawthorn,Brent Guerra,82.26315789473684,,
823,2013,Hawthorn,Brent Guerra,81.89473684210526,2013_Hawthorn_Brent Guerra,200060.0,2013.0,Hawthorn,Brent Guerra,81.89473684210526,,
824,2010,North Melbourne,Brent Harvey,100.11111111111111,2010_North Melbourne_Brent Harvey,960491.0,2010.0,North Melbourne,Brent Harvey,100.89473684210526,,
825,2011,North Melbourne,Brent Harvey,101.0909090909091,2011_North Melbourne_Brent Harvey,960491.0,2011.0,North Melbourne,Brent Harvey,101.0909090909091,,
826,2012,North Melbourne,Brent Harvey,94.91304347826087,2012_North Melbourne_Brent Harvey,960491.0,2012.0,North Melbourne,Brent Harvey,94.69565217391305,,
827,2013,North Melbourne,Brent Harvey,104.0625,2013_North Melbourne_Brent Harvey,960491.0,2013.0,North Melbourne,Brent Harvey,103.9375,,
828,2014,North Melbourne,Brent Harvey,107.18181818181819,2014_North Melbourne_Brent Harvey,960491.0,2014.0,North Melbourne,Brent Harvey,107.18181818181819,,
829,2015,North Melbourne,Brent Harvey,92.4,2015_North Melbourne_Brent Harvey,960491.0,2015.0,North Melbourne,Brent Harvey,91.96,,
830,2016,North Melbourne,Brent Harvey,91.04347826086956,2016_North Melbourne_Brent Harvey,960491.0,2016.0,North Melbourne,Brent Harvey,91.08695652173913,,
831,2010,Collingwood,Brent Macaffer,82.57894736842105,2010_Collingwood_Brent Macaffer,261181.0,2010.0,Collingwood,Brent Macaffer,82.05,,
832,2011,Collingwood,Brent Macaffer,46.25,2011_Collingwood_Brent Macaffer,261181.0,2011.0,Collingwood,Brent Macaffer,46.25,,
833,2013,Collingwood,Brent Macaffer,59.86363636363637,2013_Collingwood_Brent Macaffer,261181.0,2013.0,Collingwood,Brent Macaffer,59.86363636363637,,
834,2014,Collingwood,Brent Macaffer,53.80952380952381,2014_Collingwood_Brent Macaffer,261181.0,2014.0,Collingwood,Brent Macaffer,53.80952380952381,,
835,2016,Collingwood,Brent Macaffer,39.25,2016_Collingwood_Brent Macaffer,261181.0,2016.0,Collingwood,Brent Macaffer,39.25,,
836,2010,Melbourne,Brent Moloney,76.21428571428571,2010_Melbourne_Brent Moloney,230151.0,2010.0,Melbourne,Brent Moloney,81.06666666666666,,
837,2011,Melbourne,Brent Moloney,99.27272727272727,2011_Melbourne_Brent Moloney,230151.0,2011.0,Melbourne,Brent Moloney,99.27272727272727,,
838,2012,Melbourne,Brent Moloney,67.73333333333333,2012_Melbourne_Brent Moloney,230151.0,2012.0,Melbourne,Brent Moloney,67.66666666666667,,
839,2013,Brisbane,Brent Moloney,84.6875,2013_Brisbane_Brent Moloney,230151.0,2013.0,Brisbane,Brent Moloney,84.6875,,
840,2014,Brisbane,Brent Moloney,73.2,2014_Brisbane_Brent Moloney,230151.0,2014.0,Brisbane,Brent Moloney,73.2,,
841,2010,Essendon,Brent Prismall,85.46153846153847,2010_Essendon_Brent Prismall,250049.0,2010.0,Essendon,Brent Prismall,87.3076923076923,,
842,2011,Essendon,Brent Prismall,56.75,2011_Essendon_Brent Prismall,250049.0,2011.0,Essendon,Brent Prismall,56.75,,
843,2010,Adelaide,Brent Reilly,76.0,2010_Adelaide_Brent Reilly,220086.0,2010.0,Adelaide,Brent Reilly,74.78947368421052,,
844,2011,Adelaide,Brent Reilly,77.85714285714286,2011_Adelaide_Brent Reilly,220086.0,2011.0,Adelaide,Brent Reilly,77.85714285714286,,
845,2012,Adelaide,Brent Reilly,95.28,2012_Adelaide_Brent Reilly,220086.0,2012.0,Adelaide,Brent Reilly,95.08,,
846,2013,Adelaide,Brent Reilly,78.41666666666667,2013_Adelaide_Brent Reilly,220086.0,2013.0,Adelaide,Brent Reilly,78.33333333333333,,
847,2014,Adelaide,Brent Reilly,77.7,2014_Adelaide_Brent Reilly,220086.0,2014.0,Adelaide,Brent Reilly,77.7,,
848,2010,Hawthorn,Brent Renouf,63.77777777777778,2010_Hawthorn_Brent Renouf,250308.0,2010.0,Hawthorn,Brent Renouf,65.10526315789474,,
849,2011,Hawthorn,Brent Renouf,57.285714285714285,2011_Hawthorn_Brent Renouf,250308.0,2011.0,Hawthorn,Brent Renouf,57.285714285714285,,
850,2012,Port Adelaide,Brent Renouf,61.8,2012_Port Adelaide_Brent Renouf,250308.0,2012.0,Port Adelaide,Brent Renouf,61.8,,
851,2013,Port Adelaide,Brent Renouf,51.8,2013_Port Adelaide_Brent Renouf,250308.0,2013.0,Port Adelaide,Brent Renouf,51.8,,
852,2014,Port Adelaide,Brent Renouf,14.0,2014_Port Adelaide_Brent Renouf,250308.0,2014.0,Port Adelaide,Brent Renouf,14.0,,
853,2010,Brisbane,Brent Staker,91.44444444444444,2010_Brisbane_Brent Staker,230211.0,2010.0,Brisbane,Brent Staker,89.5,,
854,2011,Brisbane,Brent Staker,67.0,2011_Brisbane_Brent Staker,230211.0,2011.0,Brisbane,Brent Staker,67.0,,
855,2013,Brisbane,Brent Staker,76.53333333333333,2013_Brisbane_Brent Staker,230211.0,2013.0,Brisbane,Brent Staker,76.53333333333333,,
856,2015,Brisbane,Brent Staker,32.333333333333336,2015_Brisbane_Brent Staker,230211.0,2015.0,Brisbane,Brent Staker,32.833333333333336,,
857,2010,Essendon,Brent Stanton,91.76470588235294,2010_Essendon_Brent Stanton,240027.0,2010.0,Essendon,Brent Stanton,92.88235294117646,,
858,2011,Essendon,Brent Stanton,100.33333333333333,2011_Essendon_Brent Stanton,240027.0,2011.0,Essendon,Brent Stanton,100.33333333333333,,
859,2012,Essendon,Brent Stanton,104.6,2012_Essendon_Brent Stanton,240027.0,2012.0,Essendon,Brent Stanton,104.3,,
860,2013,Essendon,Brent Stanton,94.19047619047619,2013_Essendon_Brent Stanton,240027.0,2013.0,Essendon,Brent Stanton,94.19047619047619,,
861,2014,Essendon,Brent Stanton,89.47826086956522,2014_Essendon_Brent Stanton,240027.0,2014.0,Essendon,Brent Stanton,89.47826086956522,,
862,2015,Essendon,Brent Stanton,101.31818181818181,2015_Essendon_Brent Stanton,240027.0,2015.0,Essendon,Brent Stanton,100.63636363636364,,
863,2017,Essendon,Brent Stanton,63.42857142857143,2017_Essendon_Brent Stanton,240027.0,2017.0,Essendon,Brent Stanton,63.42857142857143,,
864,2010,Carlton,Bret Thornton,72.11111111111111,2010_Carlton_Bret Thornton,220108.0,2010.0,Carlton,Bret Thornton,78.375,,
865,2011,Carlton,Bret Thornton,80.25,2011_Carlton_Bret Thornton,220108.0,2011.0,Carlton,Bret Thornton,80.25,,
866,2012,Carlton,Bret Thornton,63.42857142857143,2012_Carlton_Bret Thornton,220108.0,2012.0,Carlton,Bret Thornton,63.42857142857143,,
867,2013,GWS,Bret Thornton,63.0,2013_GWS_Bret Thornton,220108.0,2013.0,GWS,Bret Thornton,63.0,,
868,2019,Fremantle,Brett Bewley,51.714285714285715,2019_Fremantle_Brett Bewley,296371.0,2019.0,Fremantle,Brett Bewley,51.714285714285715,,
869,2010,Adelaide,Brett Burton,65.33333333333333,2010_Adelaide_Brett Burton,990012.0,2010.0,Adelaide,Brett Burton,67.25,,
870,2010,Richmond,Brett Deledio,106.05555555555556,2010_Richmond_Brett Deledio,240336.0,2010.0,Richmond,Brett Deledio,106.0,,
871,2011,Richmond,Brett Deledio,104.9090909090909,2011_Richmond_Brett Deledio,240336.0,2011.0,Richmond,Brett Deledio,104.9090909090909,,
872,2012,Richmond,Brett Deledio,116.63636363636364,2012_Richmond_Brett Deledio,240336.0,2012.0,Richmond,Brett Deledio,116.27272727272727,,
873,2013,Richmond,Brett Deledio,104.34782608695652,2013_Richmond_Brett Deledio,240336.0,2013.0,Richmond,Brett Deledio,104.34782608695652,,
874,2014,Richmond,Brett Deledio,104.15789473684211,2014_Richmond_Brett Deledio,240336.0,2014.0,Richmond,Brett Deledio,104.15789473684211,,
875,2015,Richmond,Brett Deledio,111.83333333333333,2015_Richmond_Brett Deledio,240336.0,2015.0,Richmond,Brett Deledio,111.05555555555556,,
876,2016,Richmond,Brett Deledio,95.0,2016_Richmond_Brett Deledio,240336.0,2016.0,Richmond,Brett Deledio,95.0,,
877,2017,GWS,Brett Deledio,65.57142857142857,2017_GWS_Brett Deledio,240336.0,2017.0,GWS,Brett Deledio,65.57142857142857,,
878,2018,GWS,Brett Deledio,83.63636363636364,2018_GWS_Brett Deledio,240336.0,2018.0,GWS,Brett Deledio,83.63636363636364,,
879,2019,GWS,Brett Deledio,76.21428571428571,2019_GWS_Brett Deledio,240336.0,2019.0,GWS,Brett Deledio,76.21428571428571,,
880,2010,Port Adelaide,Brett Ebert,67.125,2010_Port Adelaide_Brett Ebert,230242.0,2010.0,Port Adelaide,Brett Ebert,65.29411764705883,,
881,2011,Port Adelaide,Brett Ebert,65.33333333333333,2011_Port Adelaide_Brett Ebert,230242.0,2011.0,Port Adelaide,Brett Ebert,65.33333333333333,,
882,2012,Port Adelaide,Brett Ebert,65.5625,2012_Port Adelaide_Brett Ebert,1230242.0,2012.0,Port Adelaide,Brett Ebert,61.875,,
883,2017,Port Adelaide,Brett Eddy,49.333333333333336,2017_Port Adelaide_Brett Eddy,296532.0,2017.0,Port Adelaide,Brett Eddy,49.666666666666664,,
884,2013,Western Bulldogs,Brett Goodes,91.23076923076923,2013_Western Bulldogs_Brett Goodes,261160.0,2013.0,Western Bulldogs,Brett Goodes,91.23076923076923,,
885,2014,Western Bulldogs,Brett Goodes,26.0,2014_Western Bulldogs_Brett Goodes,261160.0,2014.0,Western Bulldogs,Brett Goodes,26.0,,
886,2015,Western Bulldogs,Brett Goodes,48.142857142857146,2015_Western Bulldogs_Brett Goodes,261160.0,2015.0,Western Bulldogs,Brett Goodes,48.142857142857146,,
887,2010,West Coast,Brett Jones,51.666666666666664,2010_West Coast_Brett Jones,240731.0,2010.0,West Coast,Brett Jones,53.285714285714285,,
888,2010,Sydney,Brett Kirk,73.15,2010_Sydney_Brett Kirk,990114.0,2010.0,Sydney,Brett Kirk,75.66666666666667,,
889,2010,Sydney,Brett Meredith,44.833333333333336,2010_Sydney_Brett Meredith,261031.0,2010.0,Sydney,Brett Meredith,44.5,,
890,2011,Sydney,Brett Meredith,29.333333333333332,2011_Sydney_Brett Meredith,261031.0,2011.0,Sydney,Brett Meredith,29.333333333333332,,
891,2012,Richmond,Brett O'Hanlon,34.125,2012_Richmond_Brett O'Hanlon,295325.0,2012.0,Richmond,Brett O'Hanlon,34.125,,
892,2014,Richmond,Brett O'Hanlon,19.0,2014_Richmond_Brett O'Hanlon,295325.0,2014.0,Richmond,Brett O'Hanlon,19.0,,
893,2010,St Kilda,Brett Peake,70.21052631578948,2010_St Kilda_Brett Peake,240701.0,2010.0,St Kilda,Brett Peake,68.0,,
894,2011,St Kilda,Brett Peake,74.89473684210526,2011_St Kilda_Brett Peake,240701.0,2011.0,St Kilda,Brett Peake,74.89473684210526,,
895,2012,St Kilda,Brett Peake,59.0,2012_St Kilda_Brett Peake,240701.0,2012.0,St Kilda,Brett Peake,59.0,,
896,2010,Western Bulldogs,Brian Lake,106.0,2010_Western Bulldogs_Brian Lake,220039.0,2010.0,Western Bulldogs,Brian Lake,105.86363636363636,,
897,2011,Western Bulldogs,Brian Lake,58.8,2011_Western Bulldogs_Brian Lake,220039.0,2011.0,Western Bulldogs,Brian Lake,58.8,,
898,2012,Western Bulldogs,Brian Lake,80.5,2012_Western Bulldogs_Brian Lake,220039.0,2012.0,Western Bulldogs,Brian Lake,80.2,,
899,2013,Hawthorn,Brian Lake,79.0952380952381,2013_Hawthorn_Brian Lake,220039.0,2013.0,Hawthorn,Brian Lake,79.0952380952381,,
900,2014,Hawthorn,Brian Lake,60.27272727272727,2014_Hawthorn_Brian Lake,220039.0,2014.0,Hawthorn,Brian Lake,60.27272727272727,,
901,2015,Hawthorn,Brian Lake,69.45454545454545,2015_Hawthorn_Brian Lake,220039.0,2015.0,Hawthorn,Brian Lake,69.0,,
902,2011,Brisbane,Broc McCauley,61.0,2011_Brisbane_Broc McCauley,291731.0,2011.0,Brisbane,Broc McCauley,61.0,,
903,2012,Hawthorn,Broc McCauley,72.33333333333333,2012_Hawthorn_Broc McCauley,291731.0,2012.0,Hawthorn,Broc McCauley,72.33333333333333,,
904,2010,Carlton,Brock McLean,62.666666666666664,2010_Carlton_Brock McLean,240028.0,2010.0,Carlton,Brock McLean,62.0,,
905,2011,Carlton,Brock McLean,64.75,2011_Carlton_Brock McLean,240028.0,2011.0,Carlton,Brock McLean,64.75,,
906,2012,Carlton,Brock McLean,106.26666666666667,2012_Carlton_Brock McLean,240028.0,2012.0,Carlton,Brock McLean,106.26666666666667,,
907,2013,Carlton,Brock McLean,84.04545454545455,2013_Carlton_Brock McLean,240028.0,2013.0,Carlton,Brock McLean,84.04545454545455,,
908,2014,Carlton,Brock McLean,74.3125,2014_Carlton_Brock McLean,240028.0,2014.0,Carlton,Brock McLean,74.3125,,
909,2013,Collingwood,Brodie Grundy,74.0,2013_Collingwood_Brodie Grundy,293957.0,2013.0,Collingwood,Brodie Grundy,74.0,,
910,2014,Collingwood,Brodie Grundy,62.86666666666667,2014_Collingwood_Brodie Grundy,293957.0,2014.0,Collingwood,Brodie Grundy,62.86666666666667,,
911,2015,Collingwood,Brodie Grundy,90.57894736842105,2015_Collingwood_Brodie Grundy,293957.0,2015.0,Collingwood,Brodie Grundy,90.57894736842105,,
912,2016,Collingwood,Brodie Grundy,95.66666666666667,2016_Collingwood_Brodie Grundy,293957.0,2016.0,Collingwood,Brodie Grundy,95.33333333333333,,
913,2017,Collingwood,Brodie Grundy,97.25,2017_Collingwood_Brodie Grundy,293957.0,2017.0,Collingwood,Brodie Grundy,97.25,,
914,2018,Collingwood,Brodie Grundy,130.42307692307693,2018_Collingwood_Brodie Grundy,293957.0,2018.0,Collingwood,Brodie Grundy,130.42307692307693,,
915,2019,Collingwood,Brodie Grundy,132.15384615384616,2019_Collingwood_Brodie Grundy,293957.0,2019.0,Collingwood,Brodie Grundy,130.91666666666666,,
916,2010,Adelaide,Brodie Martin,82.5,2010_Adelaide_Brodie Martin,280281.0,2010.0,Adelaide,Brodie Martin,82.5,,
917,2011,Adelaide,Brodie Martin,36.8,2011_Adelaide_Brodie Martin,280281.0,2011.0,Adelaide,Brodie Martin,36.8,,
918,2012,Adelaide,Brodie Martin,58.42857142857143,2012_Adelaide_Brodie Martin,280281.0,2012.0,Adelaide,Brodie Martin,58.42857142857143,,
919,2013,Adelaide,Brodie Martin,32.5,2013_Adelaide_Brodie Martin,280281.0,2013.0,Adelaide,Brodie Martin,32.5,,
920,2014,Adelaide,Brodie Martin,65.41176470588235,2014_Adelaide_Brodie Martin,280281.0,2014.0,Adelaide,Brodie Martin,65.41176470588235,,
921,2015,Adelaide,Brodie Martin,66.66666666666667,2015_Adelaide_Brodie Martin,280281.0,2015.0,Adelaide,Brodie Martin,65.33333333333333,,
922,2010,Western Bulldogs,Brodie Moles,71.9,2010_Western Bulldogs_Brodie Moles,240029.0,2010.0,Western Bulldogs,Brodie Moles,67.36363636363636,,
923,2011,Western Bulldogs,Brodie Moles,27.0,2011_Western Bulldogs_Brodie Moles,240029.0,2011.0,Western Bulldogs,Brodie Moles,27.0,,
924,2013,St Kilda,Brodie Murdoch,40.25,2013_St Kilda_Brodie Murdoch,295095.0,2013.0,St Kilda,Brodie Murdoch,40.25,,
925,2014,St Kilda,Brodie Murdoch,36.0,2014_St Kilda_Brodie Murdoch,295095.0,2014.0,St Kilda,Brodie Murdoch,36.0,,
926,2015,St Kilda,Brodie Murdoch,40.333333333333336,2015_St Kilda_Brodie Murdoch,295095.0,2015.0,St Kilda,Brodie Murdoch,39.333333333333336,,
927,2016,St Kilda,Brodie Murdoch,40.0,2016_St Kilda_Brodie Murdoch,295095.0,2016.0,St Kilda,Brodie Murdoch,40.0,,
928,2011,Adelaide,Brodie Smith,50.07142857142857,2011_Adelaide_Brodie Smith,291748.0,2011.0,Adelaide,Brodie Smith,50.07142857142857,,
929,2012,Adelaide,Brodie Smith,67.77272727272727,2012_Adelaide_Brodie Smith,291748.0,2012.0,Adelaide,Brodie Smith,67.81818181818181,,
930,2013,Adelaide,Brodie Smith,75.55555555555556,2013_Adelaide_Brodie Smith,291748.0,2013.0,Adelaide,Brodie Smith,75.33333333333333,,
931,2014,Adelaide,Brodie Smith,93.54545454545455,2014_Adelaide_Brodie Smith,291748.0,2014.0,Adelaide,Brodie Smith,93.5909090909091,,
932,2015,Adelaide,Brodie Smith,76.85714285714286,2015_Adelaide_Brodie Smith,291748.0,2015.0,Adelaide,Brodie Smith,76.04761904761905,,
933,2016,Adelaide,Brodie Smith,76.69565217391305,2016_Adelaide_Brodie Smith,291748.0,2016.0,Adelaide,Brodie Smith,76.6086956521739,,
934,2017,Adelaide,Brodie Smith,79.91304347826087,2017_Adelaide_Brodie Smith,291748.0,2017.0,Adelaide,Brodie Smith,79.91304347826087,,
935,2018,Adelaide,Brodie Smith,87.5,2018_Adelaide_Brodie Smith,291748.0,2018.0,Adelaide,Brodie Smith,87.5,,
936,2019,Adelaide,Brodie Smith,89.875,2019_Adelaide_Brodie Smith,291748.0,2019.0,Adelaide,Brodie Smith,88.63636363636364,,
937,2018,Collingwood,Brody Mihocek,66.0625,2018_Collingwood_Brody Mihocek,291849.0,2018.0,Collingwood,Brody Mihocek,66.0625,,
938,2019,Collingwood,Brody Mihocek,66.0,2019_Collingwood_Brody Mihocek,291849.0,2019.0,Collingwood,Brody Mihocek,69.0,,
939,2010,Carlton,Bryce Gibbs,103.05263157894737,2010_Carlton_Bryce Gibbs,250417.0,2010.0,Carlton,Bryce Gibbs,103.3157894736842,,
940,2011,Carlton,Bryce Gibbs,102.65217391304348,2011_Carlton_Bryce Gibbs,250417.0,2011.0,Carlton,Bryce Gibbs,102.65217391304348,,
941,2012,Carlton,Bryce Gibbs,95.27272727272727,2012_Carlton_Bryce Gibbs,250417.0,2012.0,Carlton,Bryce Gibbs,95.27272727272727,,
942,2013,Carlton,Bryce Gibbs,95.76190476190476,2013_Carlton_Bryce Gibbs,250417.0,2013.0,Carlton,Bryce Gibbs,95.76190476190476,,
943,2014,Carlton,Bryce Gibbs,106.22727272727273,2014_Carlton_Bryce Gibbs,250417.0,2014.0,Carlton,Bryce Gibbs,106.31818181818181,,
944,2015,Carlton,Bryce Gibbs,82.4,2015_Carlton_Bryce Gibbs,250417.0,2015.0,Carlton,Bryce Gibbs,82.4,,
945,2016,Carlton,Bryce Gibbs,106.0909090909091,2016_Carlton_Bryce Gibbs,250417.0,2016.0,Carlton,Bryce Gibbs,104.18181818181819,,
946,2017,Carlton,Bryce Gibbs,102.4090909090909,2017_Carlton_Bryce Gibbs,250417.0,2017.0,Carlton,Bryce Gibbs,102.27272727272727,,
947,2018,Adelaide,Bryce Gibbs,96.5,2018_Adelaide_Bryce Gibbs,250417.0,2018.0,Adelaide,Bryce Gibbs,96.5,,
